Sublect Id,Min X-Wrist,Min Y-Wrist,Min Z-Wrist,Min M-Wrist,Max X-Wrist,Max Y-Wrist,Max Z-Wrist,Max M-Wrist,Range X-Wrist,Range Y-Wrist,Range Z-Wrist,RangeM-Wrist,Mean X-Wrist,Mean Y-Wrist,Mean Z-Wrist,Mean M-Wrist,StDev X-Wrist,StDev Y-Wrist,StDev Z-Wrist,StDev M-Wrist,RMS X-Wrist,RMS Y-Wrist,RMS Z-Wrist,RMS M-Wrist,Activity
8,-3.566157339,-12.23855422,-0.878353414,6.132741351,0.007941917,0.195180723,7.831187608,13.57749015,3.574099255,12.43373494,8.709541021,7.444748803,-1.792164325,-6.937490221,4.510051896,9.566880527,0.888566284,4.272367723,2.236266346,1.984551933,1.997786052,8.132947986,5.027574832,9.767932265,Extensor
8,-9.884253257,-11.25662651,-1.836147447,5.546869658,0.409224185,9.687951807,3.375473322,13.32583495,10.29347744,20.94457831,5.211620769,7.778965294,-4.283197602,-0.606291834,1.078415567,9.525442391,3.177639085,7.969668093,1.498019614,2.082580084,5.32444152,7.955821252,1.840180573,9.748386217,Flexor
8,-10.09059213,-12.17590361,-1.540960987,5.108724068,0.748192044,9.655421687,2.58132817,14.99899964,10.83878417,21.8313253,4.122289157,9.890275574,-4.106784021,-0.834190094,1.002073564,9.497510071,3.580092853,8.065775432,1.137628365,2.593470327,5.43510147,8.064102792,1.511280829,9.841445604,Flexor
8,-9.861510186,-11.82168675,-2.365909352,4.777337119,2.20593998,8.955421687,1.90751004,14.90274961,12.06745017,20.77710843,4.273419392,10.1254125,-4.408327058,-2.363993907,0.150546884,9.747715735,3.963120275,7.874197993,1.394305329,2.977629176,5.912625248,8.177944921,1.394419551,10.18736111,Flexor
8,-10.63170375,-11.80361446,-2.290441767,5.429701892,1.064498049,9.598795181,1.90151463,15.09068431,11.6962018,21.40240964,4.191956397,9.660982419,-4.262929098,-0.029766894,0.454062898,9.545211545,3.855395435,7.993186633,1.123248817,2.546783866,5.733678787,7.949682438,1.205880185,9.875559241,Flexor
8,-9.579176396,-11.5939759,-2.49815261,4.466666581,1.375346232,9.172289157,2.357576018,14.8986401,10.95452263,20.76626506,4.855728629,10.43197352,-4.706733344,-1.815219499,-0.070043952,9.839628052,4.002105827,7.88678327,1.735419574,3.005834878,6.163285494,8.048690212,1.726838217,10.28345625,Flexor
8,-9.099762313,-10.76144578,-2.620154905,5.78065698,2.633716572,9.11686747,1.664982788,14.18036735,11.73347888,19.87831325,4.285137694,8.399710374,-4.563633259,-0.549145419,0.033699983,9.552758772,4.197501537,7.585738619,1.488416854,2.535166687,6.183922328,7.561473496,1.480121661,9.879652672,Flexor
8,-10.42318568,-11.29036145,-2.199721744,4.695938912,4.21620943,8.804819277,1.879136546,14.97079517,14.63939511,20.09518072,4.07885829,10.27485626,-3.790049027,-1.246345382,0.025434054,9.684207805,4.856838039,7.862181397,1.549599578,3.010606825,6.139319892,7.917098715,1.541176528,10.13641583,Flexor
8,-10.26770073,-10.11927711,-1.785926563,4.848946382,2.251814227,9.555421687,1.552943201,13.55578357,12.51951495,19.6746988,3.338869765,8.706837187,-4.202840781,-0.424562767,-0.017464697,9.506444209,4.209913997,7.738599902,1.250832013,2.420224023,5.932678363,7.708582702,1.244211514,9.80647654,Flexor
8,-11.15822638,-11.1313253,-1.846336776,4.23256201,3.467524484,9.187951807,1.494036145,15.67373141,14.62575087,20.31927711,3.34037292,11.4411694,-3.670026097,-0.416116077,0.116214165,9.674390766,4.727787813,8.105098159,1.260892646,2.971105008,5.964958115,8.072137049,1.259468472,10.11565038,Flexor
8,-9.728248337,-11.43253012,-2.454082042,4.984214933,2.995103239,9.454216867,2.224463569,14.75239152,12.72335158,20.88674699,4.678545611,9.768176588,-3.453262085,-0.434136546,0.057057345,9.605616278,4.344516681,8.094460158,1.489519449,2.385787054,5.533541721,8.067512447,1.483507181,9.894727617,Flexor
9,-4.367785602,-12.8626506,-2.821293746,4.254637673,1.794779401,9.209638554,8.454724613,15.56141654,6.162565003,22.07228916,11.27601836,11.30677887,-0.320803565,-3.062992511,3.823893489,9.881367123,2.061491396,8.288546726,3.664969764,3.440932931,2.072494317,8.783709437,5.279455581,10.45568914,Abduction
9,-2.992395021,-12.9373494,-2.430877797,4.539547366,1.293710392,9.034939759,9.134084911,15.93627916,4.286105413,21.97228916,11.56496271,11.39673179,-1.070322545,-3.165060241,4.82466114,10.32698483,1.358138125,8.483983468,3.710702175,3.788699798,1.721670727,8.99898925,6.070645089,10.99084571,Abduction
9,-4.763044952,-12.66385542,-2.159133678,3.268762663,1.933547859,9.127710843,8.746061388,15.67797895,6.696592811,21.79156627,10.90519507,12.40921628,-1.163506696,-1.634068582,4.402509025,9.752133435,2.261017871,8.09660448,3.77999814,3.483850786,2.5273109,8.198575834,5.783653718,10.34671911,Abduction
9,-3.728900526,-13.57108434,-1.853109581,3.827133613,1.534662294,9.175903614,9.790611015,16.48889546,5.26356282,22.74698795,11.6437206,12.66176184,-1.428494234,-1.837721255,4.856938158,9.832108431,1.804040221,7.833365021,3.599132052,3.010223216,2.292373689,7.99882968,6.03188834,10.27715575,Abduction
9,-4.447117275,-11.19156627,-1.048040734,6.166722001,0.306522146,8.991566265,8.219388985,13.8923712,4.753639421,20.18313253,9.267429719,7.725649196,-1.997833462,-1.953042169,4.943672296,9.78249418,1.679374146,7.787622918,2.710049716,2.560657872,2.603148545,7.981438219,5.629605725,10.10802646,Abduction
9,-3.552583507,-11.00481928,1.260272519,5.995863813,1.503086652,8.778313253,8.683800918,13.85099491,5.055670159,19.78313253,7.423528399,7.855131101,-1.108656542,-1.528759193,5.436518132,9.53986242,1.819876306,7.426818979,2.281519878,2.241925498,2.120862269,7.53514511,5.890115502,9.796424308,Abduction
9,-3.631217964,-10.92289157,1.214865175,5.68890428,0.87710104,8.946987952,8.886744119,13.49699123,4.508319004,19.86987952,7.671878944,7.808086954,-0.999252896,-1.784076848,5.360072219,9.608356478,1.589841062,7.577145827,2.514776971,2.458112156,1.868674468,7.734352969,5.913460624,9.913686331,Abduction
9,-5.812964907,-11.85662651,-1.827641997,5.09543472,2.175424855,9.161445783,8.459549627,15.02317532,7.988389762,21.01807229,10.28719162,9.927740598,-1.478784758,-1.530345382,4.523403366,9.852221259,2.377514625,8.119577716,3.317392227,3.087860185,2.78639776,8.209169591,5.596385856,10.31862455,Abduction
9,-4.796690828,-12.12048193,-2.588614458,4.175023614,2.280792678,9.234939759,9.654684452,15.6560092,7.077483505,21.35542169,12.24329891,11.48098559,-0.987049217,-1.811428065,4.269179997,9.862890742,2.279755747,8.272303869,3.890841475,3.585445699,2.468830036,8.408682687,5.756901777,10.48537001,Abduction
9,-3.034827797,-12.81686747,-2.15688755,4.319126425,2.649826702,9.028915663,9.509942628,15.53175382,5.684654499,21.84578313,11.66683018,11.21262739,-0.019091812,-2.79441138,4.187861187,9.771237424,2.006691338,7.844473877,3.671297296,2.838302818,1.994657574,8.282699472,5.554657011,10.17034827,Abduction
9,-3.679714606,-4.738554217,-4.058565691,6.760769065,10.12240434,8.830120482,0.849432014,10.98249676,13.80211895,13.5686747,4.907997705,4.221727694,4.930635903,2.148452271,-1.023456507,9.153487149,5.011654966,5.336233461,1.682044918,1.329921746,7.002959757,5.714293642,1.957858784,9.248124578,EE
9,-3.354058008,-5.042168675,-3.942025244,6.557634313,10.13936163,9.024096386,0.648499713,11.06556797,13.49341964,14.06626506,4.590524957,4.50793366,4.254619213,3.380574606,-1.281319255,9.170964323,5.075446251,5.220808436,1.599290585,1.34643314,6.592846822,6.185934803,2.039646958,9.267770947,EE
9,-2.850245473,-4.881927711,-4.32327883,6.898469823,10.43544682,8.891566265,1.285582329,11.52204024,13.28569229,13.77349398,5.608861159,4.623570417,5.277202314,2.660444595,-0.909147455,9.289861598,4.641635799,5.248391611,1.881090473,1.165603974,7.006439859,5.851120708,2.077308936,9.36167856,EE
9,-3.187803876,-4.621686747,-4.671075731,6.40100095,10.43650235,8.890361446,1.292358003,11.45986411,13.62430623,13.51204819,5.963433734,5.05886316,4.13913139,3.622332186,-1.197688663,9.007843768,4.930653352,4.905474979,2.022576397,1.453823681,6.403875391,6.062612191,2.334999602,9.122341242,EE
9,-2.759267542,-5.191566265,-4.617099828,6.599474806,10.45573088,8.903614458,0.882837063,11.69026326,13.21499842,14.09518072,5.499936891,5.090788454,5.144060935,2.426784059,-1.126829295,9.313142886,4.833112064,5.392601733,1.95831636,1.526425962,7.03284909,5.875546557,2.246274066,9.43550533,EE
9,-2.024001038,-4.7,-4.544799197,7.107252743,10.41298194,8.969879518,1.033436604,11.34931444,12.43698298,13.66987952,5.578235801,4.242061697,4.707485222,3.738037866,-1.307528379,9.033285822,4.374014824,4.829803596,1.909728935,1.246277704,6.399279634,6.07316855,2.300341043,9.117331023,EE
9,-2.632211203,-5.781927711,-4.866752725,6.755891973,10.54080033,8.897590361,0.772512909,11.88777985,13.17301153,14.67951807,5.639265634,5.131887877,4.871115136,2.789363705,-1.337057112,9.292405582,4.726726612,5.477675298,1.982985994,1.544095186,6.761702023,6.108735513,2.37876313,9.417843588,EE
9,-1.937560951,-5.826506024,-4.764239816,7.290263847,10.76384418,8.977108434,0.802211704,11.94251051,12.70140513,14.80361446,5.56645152,4.652246663,5.208986316,3.187951807,-1.478899113,9.33896955,4.514581694,5.158832157,1.833121184,1.36999031,6.870329364,6.030517949,2.344307664,9.437391098,EE
9,-2.348001847,-4.520481928,-5.013270224,7.139559474,10.56112187,8.827710843,0.989870912,11.33504523,12.90912372,13.34819277,6.003141136,4.195485756,4.390687882,4.034959192,-1.680990136,9.188446725,4.638790876,4.72791249,2.105423557,1.227499987,6.359988224,6.186559416,2.680865398,9.268765123,EE
9,-2.255722396,-4.319277108,-5.45883821,7.132862616,10.38002809,8.784337349,1.171012622,11.20595593,12.63575049,13.10361446,6.629850832,4.073093314,5.123765406,3.075921332,-1.153714438,9.174261383,4.440959913,4.890181229,2.354325755,1.163523308,6.759072838,5.746606816,2.606222221,9.246672363,EE
9,-6.374431489,-8.378313253,-8.557765347,7.151237345,-0.97646258,8.784337349,-0.348843947,11.91016908,5.397968909,17.1626506,8.2089214,4.758931736,-4.007694906,0.236381592,-4.798934238,9.362562782,1.807380289,6.435535106,2.620828851,1.494207773,4.390295065,6.386942594,5.457647051,9.479115876,EF
9,-6.193960568,-8.585542169,-8.154615605,6.949947577,-1.247729825,8.919277108,-0.118321859,12.22990437,4.946230743,17.50481928,8.036293746,5.279956797,-4.042029231,-1.153574297,-4.501424747,9.522779247,1.474233742,6.849224068,2.557019522,1.469338871,4.299114703,6.900515371,5.168558368,9.633976085,EF
9,-5.996976263,-8.307228916,-8.543597246,6.809284411,-1.330878589,8.9,0.380714286,12.26149704,4.666097674,17.20722892,8.924311532,5.452212631,-4.130697758,0.179464918,-4.556502945,9.461178836,1.596977731,6.629739753,2.826724362,1.437302591,4.424420513,6.583257749,5.35112925,9.56814317,EF
9,-6.49760218,-8.330120482,-8.084839357,7.026125782,-1.237281033,9.192771084,0.61082903,12.16146084,5.260321147,17.52289157,8.695668388,5.135335061,-4.121703763,0.330425929,-4.031399562,9.46880204,1.766814059,6.890726998,2.922787611,1.426052474,4.479520866,6.850002746,4.967348418,9.57408978,EF
9,-6.508827379,-8.318072289,-7.800599541,7.142946014,-1.866259495,8.785542169,-0.2256856,11.66177039,4.642567884,17.10361446,7.574913941,4.518824378,-4.357224261,-0.46745291,-4.465877676,9.453196774,1.401224603,6.704914303,2.419315836,1.356498624,4.57396761,6.673919889,5.070967822,9.548670118,EF
9,-6.091921985,-8.469879518,-8.273534137,7.067802256,-1.977722063,8.879518072,-0.260691337,11.77727075,4.114199921,17.34939759,8.0128428,4.70946849,-4.08641227,-0.571970234,-4.606854814,9.484781843,1.434596512,6.753346715,2.675987369,1.530616042,4.327420329,6.727862992,5.317773237,9.605697234,EF
9,-6.314036887,-8.592771084,-7.907751004,6.712418639,-1.70237745,9.219277108,-0.088341939,12.05767573,4.611659437,17.81204819,7.819409065,5.345257092,-4.082274592,0.156449327,-4.107898822,9.470857361,1.601546255,7.038300601,2.747560585,1.63739024,4.380889909,6.988108221,4.930811889,9.609305843,EF
9,-6.527952947,-8.346987952,-8.661029834,6.402663925,-1.773712189,8.668674699,0.077481354,12.48983,4.754240758,17.01566265,8.738511188,6.087166077,-4.293279059,-0.695903614,-4.740655987,9.430210779,1.586768579,6.409661986,2.720745817,1.650072833,4.572892267,6.398123996,5.455492005,9.571297058,EF
9,-6.390757867,-8.325301205,-8.082231784,7.28052424,-1.770315025,8.925301205,-0.033714859,11.66078869,4.620442842,17.25060241,8.048516925,4.380264454,-4.245612523,-0.464702051,-4.472237677,9.44069055,1.514168845,6.666439454,2.546533391,1.279590314,4.504103735,6.637529911,5.137909038,9.525852354,EF
9,-6.481062688,-8.339759036,-8.362808376,6.587444466,-2.124456876,8.430120482,0.078878371,12.06954853,4.356605812,16.76987952,8.441686747,5.482104062,-4.54915672,-1.004084133,-4.544534312,9.403940349,1.505408803,6.406188964,2.623700812,1.821146674,4.787762673,6.430541296,5.236403669,9.575722226,EF
9,-0.347393178,-5.693975904,7.282025244,8.889710898,1.063637073,6.16746988,9.968950086,10.2856615,1.41103025,11.86144578,2.686924842,1.395950604,0.439280081,0.679939759,8.490470202,9.553942825,0.399244422,4.245426994,0.854370868,0.37937914,0.591921149,4.273250848,8.53281369,9.561378192,ER
9,-1.063607412,-6.110843373,7.736485944,8.759322408,1.29985013,5.238554217,9.526445783,10.34363193,2.363457542,11.34939759,1.789959839,1.584309521,0.196979277,-0.465863454,8.459613941,9.539789567,0.733064059,4.336814132,0.540528918,0.459336797,0.754684962,4.335065002,8.476652198,9.550705233,ER
9,-0.796844727,-6.331325301,7.585338497,8.507760053,0.984438398,4.981927711,9.511586345,10.37773072,1.781283125,11.31325301,1.926247849,1.869970663,-0.017601866,-0.668031028,8.463581488,9.513572696,0.629048003,4.274175013,0.550894069,0.531523231,0.624972518,4.297043528,8.481246286,9.528206143,ER
9,-0.891843271,-6.330120482,7.668995984,8.643622815,0.770103879,5.81686747,9.521465863,10.40327649,1.66194715,12.14698795,1.85246988,1.759653676,0.092986079,0.914633816,8.489618796,9.611926792,0.55680691,4.385462265,0.589430047,0.445173634,0.56142392,4.45564151,8.509826755,9.622114606,ER
9,-1.070890707,-4.903614458,7.495522088,8.788966309,1.123932568,5.869879518,9.597796902,10.24860847,2.194823274,10.77349398,2.102274814,1.459642159,-0.002293552,-0.069946452,8.548195799,9.582761619,0.779061188,4.249523814,0.678039873,0.402058084,0.774724376,4.226428242,8.574746719,9.591098729,ER
9,-0.960351911,-5.26626506,7.475304073,8.903201368,0.993615237,6.144578313,9.811018359,10.34046549,1.953967148,11.41084337,2.335714286,1.437264121,0.086620396,0.725093477,8.478140279,9.575801057,0.628569087,4.327884357,0.732537799,0.392712847,0.630920614,4.363605103,8.509365797,9.583757957,ER
9,-0.919538075,-5.725301205,7.378000574,8.876665678,0.92156646,6.1,9.486947791,10.27335792,1.841104535,11.8253012,2.108947217,1.396692239,-0.154661128,-0.359638554,8.373089501,9.552112212,0.612802658,4.529827624,0.703439507,0.402365193,0.628554347,4.51775179,8.402243815,9.560484451,ER
9,-0.851556527,-6.46626506,7.044721744,8.775797557,0.832602786,6.085542169,9.46605852,10.19220035,1.684159313,12.55180723,2.421336776,1.416402797,-0.112326399,-0.400502008,8.213747575,9.539046822,0.595585326,4.790988762,0.723196114,0.441791098,0.602591255,4.779196412,8.245146179,9.549150228,ER
9,-1.215520509,-6.473493976,7.35489673,8.522385243,0.850888509,5.203614458,9.322619048,10.50800154,2.066409019,11.67710843,1.967722318,1.9856163,-0.224429706,-0.253653575,8.432524495,9.531389615,0.742917436,4.40069888,0.495821218,0.529603044,0.771444836,4.3793815,8.446899747,9.545900942,ER
9,-1.455438155,-7.385542169,5.848580034,8.723185042,0.747835489,4.655421687,9.150651176,10.40732014,2.203273644,12.04096386,3.302071142,1.684135095,-0.480487434,-1.461596386,8.135699943,9.499495322,0.794325378,4.556505765,0.89724155,0.489487044,0.924085532,4.757991905,8.184411581,9.511940599,ER
9,-8.982236633,-1.557831325,-0.37643144,8.445179231,-8.186012074,1.555421687,3.502099828,9.078978917,0.796224559,3.113253012,3.878531268,0.633799686,-8.460139258,-0.523218297,1.693734162,8.787047034,0.218005673,0.981053894,1.250036268,0.183867503,8.462900047,1.104495873,2.098771425,8.788937924,IR
9,-8.915250667,-0.984337349,-0.293711991,8.53225653,-8.020239992,1.477108434,3.764847963,8.99811263,0.895010675,2.461445783,4.058559954,0.4658561,-8.509608352,0.178257646,1.516019109,8.806557308,0.274050177,0.900829026,1.40830628,0.118570885,8.513952217,0.911473651,2.061826327,8.807343208,IR
9,-8.981692336,-1.125301205,-0.681468732,8.33128935,-8.01559881,1.491566265,3.645341365,9.099636911,0.966093526,2.61686747,4.326810098,0.768347561,-8.462668522,0.09727944,1.408857828,8.782846769,0.264465245,0.974031971,1.614508203,0.20049237,8.466733271,0.97103004,2.132949739,8.785097963,IR
9,-8.949913801,-1.301204819,-0.768436604,8.588761315,-7.975064922,1.426506024,3.223843947,9.059275565,0.974848879,2.727710843,3.992280551,0.47051425,-8.541830049,0.018609824,1.121131956,8.79439612,0.247247044,0.930757642,1.502328476,0.120011309,8.545352608,0.923757691,1.865262657,8.795202343,IR
9,-8.975791337,-1.381927711,-0.992085485,8.369329866,-7.763940134,1.440963855,4.231715433,9.160571768,1.211851202,2.822891566,5.223800918,0.791241902,-8.46868941,-0.000571779,1.474688925,8.832238002,0.350794527,0.968140515,1.779709909,0.204331924,8.475828656,0.959901042,2.299650102,8.834561223,IR
9,-9.150535886,-1.214457831,-0.83035284,8.138208715,-7.94600507,1.306024096,3.713023523,9.189050388,1.204530816,2.520481928,4.543376363,1.050841673,-8.466653911,-0.166637459,1.438118344,8.786254666,0.280674667,0.851817134,1.657193319,0.263196174,8.47122036,0.860330101,2.182782977,8.790124219,IR
9,-9.507666458,-1.318072289,-0.793341939,8.053714675,-7.780780695,1.65060241,4.260123351,9.517881888,1.726885763,2.968674699,5.05346529,1.464167213,-8.50262924,-0.085989118,1.512924046,8.882053022,0.537358772,0.954975195,1.823169461,0.392888494,8.519319287,0.951137443,2.357811275,8.890598268,IR
9,-8.980685537,-1.104819277,-0.744695927,8.450319138,-7.744163164,1.344578313,4.216419966,9.150913483,1.236522373,2.44939759,4.961115892,0.700594345,-8.428225298,-0.016222031,1.41336832,8.788624151,0.324323852,0.935643387,1.825537587,0.172192805,8.434351742,0.927393686,2.295797683,8.790280733,IR
9,-9.123998357,-2.269879518,-2.646663798,8.17049189,-8.058173353,1.51686747,3.581729776,9.301563892,1.065825004,3.786746988,6.228393574,1.131072002,-8.533512987,-0.095160972,0.831697845,8.878249256,0.352853116,1.164822461,2.002213186,0.316423478,8.540685461,1.159148035,2.152872493,8.8837938,IR
9,-9.020318634,-1.259036145,-1.446388411,8.242955467,-8.085005716,1.634939759,3.606474469,9.166106993,0.935312918,2.893975904,5.05286288,0.923151526,-8.471409663,0.061895038,1.287981758,8.798423351,0.281140804,0.994552134,1.751165029,0.285143464,8.475994465,0.98802832,2.161827943,8.802964397,IR
9,-0.399887772,-10.51084337,0.474598394,7.987394327,0.684061519,1.110843373,9.128531268,11.5377214,1.083949292,11.62168675,8.653932874,3.550327076,0.150761697,-5.607980308,5.813264579,9.544666161,0.293261822,4.412690683,2.765798981,1.045103665,0.3283395,7.12122936,6.431285628,9.60110146,Extensor
9,-0.615156033,-10.30120482,0.730820425,7.712136754,0.763409528,1.054216867,9.351600688,11.50117585,1.37856556,11.35542169,8.620780264,3.789039093,0.004517952,-5.5583513,5.873147598,9.519726712,0.392953617,4.378091304,2.693411415,1.035397575,0.390906078,7.061245468,6.455382635,9.57527859,Extensor
9,-0.308612807,-10.62891566,1.154842226,7.483485379,0.727517874,0.919277108,9.243582903,11.60561973,1.03613068,11.54819277,8.088740677,4.122134355,0.114870458,-5.614360892,5.879271009,9.53912117,0.269077735,4.512781807,2.510978033,1.248349915,0.291145725,7.186944073,6.387359931,9.619526902,Extensor
9,-0.320638706,-10.7939759,0.987464142,7.543826496,0.55534275,0.898795181,9.27589214,11.80241667,0.875981456,11.69277108,8.288427998,4.258590171,0.167007535,-5.577878958,5.953442708,9.541662903,0.234071487,4.48514505,2.500583947,1.295088557,0.286433047,7.141102624,6.451642564,9.62814013,Extensor
9,-0.92815709,-10.74337349,0.402398164,7.313406773,0.704671671,0.424096386,9.408886976,11.68694175,1.632828761,11.16746988,9.006488812,4.373534974,-0.156390914,-6.122321544,5.502345264,9.545944605,0.389340569,4.15743068,2.740774712,1.162742034,0.417629308,7.387908974,6.140592552,9.615741788,Extensor
9,-0.48434228,-10.53493976,0.610958118,6.983476298,1.095999771,0.255421687,9.403416523,11.77756286,1.58034205,10.79036145,8.792458405,4.794086563,0.128565935,-5.749170013,5.784710811,9.52568831,0.358539375,4.29310044,2.72916697,1.23663209,0.379013647,7.160927422,6.389716117,9.604738671,Extensor
9,-0.897618796,-10.23012048,1.387102697,7.278823549,0.87804779,0.225301205,9.380255307,11.20099869,1.775666586,10.45542169,7.99315261,3.922175142,-0.063959393,-5.665354441,6.072380118,9.521635932,0.420001334,4.156376093,2.411673135,1.151288749,0.422422476,7.01219122,6.528578541,9.5901827,Extensor
9,-0.864082943,-10.73373494,1.779994263,6.86560715,0.531701751,0.912048193,9.095203672,11.92749197,1.395784694,11.64578313,7.315209409,5.061884817,-0.114091628,-5.980208835,5.771481622,9.530171602,0.360757454,4.461988936,2.140630051,1.609276842,0.376068558,7.443573405,6.150707263,9.663302356,Extensor
9,-0.843145909,-10.78192771,1.67711704,6.756350891,0.589450105,1.204819277,9.135347103,11.58796011,1.432596014,11.98674699,7.458230063,4.831609216,-0.126295038,-5.689608434,5.836025531,9.545432336,0.331314301,4.626216484,2.350739528,1.434181008,0.352629392,7.314779532,6.286182913,9.651240475,Extensor
9,-0.50892769,-11.20963855,2.162286288,6.20301744,0.406145494,1.179518072,9.656362593,12.15705493,0.915073183,12.38915663,7.494076305,5.954037486,-0.065524337,-5.236478444,6.147771603,9.581927327,0.190093389,4.901094196,2.312161091,1.576516823,0.199983919,7.152064352,6.563289867,9.709211706,Extensor
9,-8.918606418,-11.13253012,0.364013196,4.102503807,2.171159051,9.327710843,4.372211704,14.11375922,11.08976547,20.46024096,4.008198508,10.01125541,-3.738045231,-1.753236201,2.311853694,9.564137931,3.77453058,7.837200626,1.210650907,2.690818141,5.296640398,7.986322361,2.606396052,9.931215673,Flexor
9,-10.83741374,-11.26385542,0.062306368,3.480620986,2.775603613,9.36626506,2.875094664,15.09917699,13.61301735,20.63012048,2.812788296,11.61855601,-4.088049562,-2.200617856,1.607353112,9.719690116,4.743252463,7.678441812,0.806901215,3.295550155,6.238762021,7.940107669,1.796197733,10.25640228,Flexor
9,-9.101339592,-12.25903614,0.081853127,4.394122144,3.098947138,9.436144578,3.554354561,14.98507552,12.20028673,21.69518072,3.472501434,10.59095337,-3.755757121,-2.02623494,1.919462063,9.806387325,4.381664545,8.046362092,1.0880866,3.149155505,5.750192035,8.248652718,2.203058761,10.293612,Flexor
9,-10.01381887,-12.02168675,0.335599541,3.83570542,2.190737134,9.455421687,3.73578887,15.01646389,12.20455601,21.47710843,3.400189329,11.18075847,-3.867592078,-1.799560404,1.931064451,9.710571617,4.205926315,8.111047726,0.989613938,3.331272872,5.692893208,8.25460302,2.166820572,10.25878236,Flexor
9,-9.948905682,-10.99156627,0.437742398,4.046720729,3.905199562,8.993975904,3.437911647,14.21783861,13.85410524,19.98554217,3.000169248,10.17111788,-3.757318989,-1.889230998,1.82288119,9.62894705,4.656487801,7.637390984,0.959181656,2.886039649,5.960925664,7.821688728,2.057077269,10.04704017,Flexor
9,-9.938618037,-10.85421687,0.323654618,4.622493717,3.883773062,8.875903614,3.068307516,14.42694893,13.8223911,19.73012048,2.744652897,9.804455214,-3.985166905,-1.473087349,1.743592656,9.581533307,4.751108552,7.504836277,0.785082495,2.811176887,6.178383674,7.601876202,1.910174192,9.980466525,Flexor
9,-10.02354515,-10.40481928,0.427016638,4.51028426,4.822582,8.555421687,3.014409065,13.82939192,14.84612715,18.96024096,2.587392427,9.319107659,-3.76671588,-1.900143431,1.744051785,9.534316167,5.060178629,7.210216107,0.742857542,2.690270806,6.284005888,7.414773491,1.893933596,9.902251279,Flexor
9,-9.564918868,-10.68554217,0.351242111,3.327692134,4.050522597,8.853012048,3.519033276,13.51630068,13.61544147,19.53855422,3.167791165,10.18860854,-3.651785188,-1.683321237,1.928125963,9.464263184,4.569710925,7.440119477,0.946815879,2.568807203,5.828052808,7.584326995,2.145537069,9.802629484,Flexor
9,-10.00295877,-11.1373494,0.151485944,2.811347982,3.949453021,9.121686747,2.896414228,14.79272608,13.95241179,20.25903614,2.744928285,11.98137809,-3.572052209,-1.674385855,1.603865741,9.714607097,4.864775825,8.004365905,0.821576376,3.34210887,6.009846054,8.126583861,1.799613009,10.26636361,Flexor
9,-10.244713,-11.72771084,-0.118944349,3.351008906,3.646145267,8.987951807,3.881262192,15.71029593,13.89085827,20.71566265,4.00020654,12.35928702,-4.0241233,-2.335653726,1.910451294,9.817438742,4.694275705,7.69737372,0.972152659,3.202950485,6.160985357,7.998335105,2.140849662,10.32057858,Flexor
10,-2.936789649,-11.23253012,0.011290878,5.526550916,0.856512693,8.81686747,8.841896156,13.29786413,3.793302342,20.04939759,8.830605278,7.771313215,-1.628426016,-2.810040161,4.775346206,9.644300421,1.034726243,7.574845079,2.55735928,2.16806719,1.926467492,8.0421958,5.410720098,9.882513965,Abduction
10,-2.002108903,-11.42289157,-0.970117613,5.039569531,0.961929986,9.002409639,9.287271945,14.05074835,2.964038888,20.4253012,10.25738956,9.01117882,-0.894336041,-2.346731928,5.084419356,9.678894706,0.84019683,7.678078332,3.096339872,2.635275138,1.223496438,7.982676652,5.942962164,10.02690727,Abduction
10,-3.456184599,-12.22168675,-1.092335055,5.711006509,0.718628773,8.75060241,8.698648881,14.96173599,4.174813373,20.97228916,9.790983936,9.250729483,-1.472126943,-3.027170219,4.89246017,9.77437258,1.179551888,7.712835803,2.901184492,2.870893738,1.881664866,8.239473957,5.678479494,10.18207853,Abduction
10,-2.556068071,-12.10361446,-0.560562249,4.402541348,0.83267315,8.554216867,9.454985657,15.30385483,-1.15860382,-3.417749873,5.116352614,9.897115442,-1.15860382,-3.417749873,5.116352614,9.897115442,0.795650713,7.794765327,3.18746579,3.458264154,1.402321835,8.460710907,6.016137009,10.47587897,Abduction
10,-2.185297971,-12.17831325,-0.899555364,3.679859098,0.148523847,8.773493976,8.958209983,14.9908521,2.333821818,20.95180723,9.857765347,11.310993,-1.054135423,-3.027108434,5.17217399,9.973527645,0.559852731,8.088921123,3.406767135,3.738026249,1.191648954,8.580898265,6.179544377,10.64136321,Abduction
10,-2.72216776,-12.84337349,-2.980740103,3.314383823,0.601546531,8.956626506,9.878264487,16.0079705,3.323714292,21.8,12.85900459,12.69358668,-0.771201502,-3.161927711,4.673661856,10.11375473,0.85800462,8.289262783,4.268050136,4.089067986,1.148737552,8.812068913,6.307068818,10.89730579,Abduction
10,-2.903099979,-12.59277108,-2.554437751,4.076147713,0.229361035,8.792771084,9.455200803,15.24150313,3.132461014,21.38554217,12.00963855,11.16535542,-1.092548711,-3.148285449,4.953867779,10.01673662,0.826652581,8.010734989,3.898613128,3.788773958,1.366200582,8.549638397,6.285392326,10.69901759,Abduction
